1,2015-2-2,2015-2-3,1
2,2015-2-3,2015-2-3,0
3,2015-2-3,2015-2-3,0
4,2015-2-3,2015-2-4,1
5,2015-2-4,2015-2-4,0
6,2015-2-4,2015-2-25,21
7,2015-2-4,2015-2-4,0
8,2015-2-4,2015-2-5,1
9,2015-2-5,2015-2-5,0
10,2015-2-5,2015-2-5,0
11,2015-2-5,2015-2-5,0
12,2015-2-5,2015-2-5,0
13,2015-2-5,2015-2-5,0
14,2015-2-5,2015-2-5,0
15,2015-2-6,2015-2-6,0
16,2015-2-6,2015-2-6,0
17,2015-2-6,2015-2-6,0
18,2015-2-7,2015-2-8,1
19,2015-2-7,2015-2-7,0
20,2015-2-7,2015-2-7,0
21,2015-2-7,2015-2-8,1
22,2015-2-8,2015-2-8,0
23,2015-2-8,2015-2-8,0
24,2015-2-9,2015-2-10,1
25,2015-2-9,2015-2-9,0
26,2015-2-9,2015-2-10,1
27,2015-2-10,2015-2-10,0
28,2015-2-10,2015-2-10,0
29,2015-2-10,2015-2-10,0
30,2015-2-11,2015-2-11,0
31,2015-2-11,2015-2-11,0
32,2015-2-11,2015-2-11,0
33,2015-2-11,2015-2-11,0
34,2015-2-11,2015-2-11,0
35,2015-2-11,2015-2-12,1
36,2015-2-11,2015-2-11,0
37,2015-2-11,2015-2-12,1
38,2015-2-11,2015-2-11,0
39,2015-2-11,2015-2-11,0
40,2015-2-12,2015-2-12,0
41,2015-2-12,2015-2-27,15
42,2015-2-12,2015-2-16,4
43,2015-2-12,2015-2-12,0
44,2015-2-13,2015-2-13,0
45,2015-2-14,2015-2-16,2
46,2015-2-17,2015-2-17,0
47,2015-2-17,2015-2-17,0
48,2015-2-17,2015-2-17,0
49,2015-2-17,2015-2-18,1
50,2015-2-18,2015-2-18,0
51,2015-2-18,2015-2-18,0
52,2015-2-18,2015-2-18,0
53,2015-2-18,2015-2-18,0
54,2015-2-18,2015-2-18,0
55,2015-2-18,2015-2-18,0
56,2015-2-18,2015-2-18,0
57,2015-2-18,2015-2-18,0
58,2015-2-18,2015-2-18,0
59,2015-2-18,2015-2-19,1
60,2015-2-18,2015-2-20,2
61,2015-2-19,2015-2-19,0
62,2015-2-19,2015-2-19,0
63,2015-2-19,2015-2-19,0
64,2015-2-19,2015-2-19,0
65,2015-2-19,2015-2-19,0
66,2015-2-20,2015-2-20,0
67,2015-2-20,2015-2-20,0
68,2015-2-20,2015-2-20,0
69,2015-2-20,2015-2-20,0
70,2015-2-21,2015-2-21,0
71,2015-2-21,2015-2-21,0
72,2015-2-23,2015-2-23,0
73,2015-2-23,2015-2-23,0
74,2015-2-23,2015-2-23,0
75,2015-2-23,2015-5-27,93
76,2015-2-24,2015-2-25,1
77,2015-2-25,2015-2-25,0
78,2015-2-25,2015-2-25,0
79,2015-2-26,2015-2-26,0
80,2015-2-26,2015-2-26,0
81,2015-2-26,2015-2-26,0
82,2015-2-27,2015-2-27,0
83,2015-2-27,2015-2-27,0
84,2015-2-27,2015-2-28,1
85,2015-2-28,2015-2-28,0
86,2015-2-28,2015-3-1,1
87,2015-3-2,2015-3-2,0
88,2015-3-2,2015-3-2,0
89,2015-3-2,2015-3-2,0
90,2015-3-3,2015-3-3,0
91,2015-3-3,2015-3-3,0
92,2015-3-3,2015-3-3,0
93,2015-3-3,2015-3-3,0
94,2015-3-3,2015-3-3,0
95,2015-3-3,2015-3-3,0
96,2015-3-3,2015-3-3,0
97,2015-3-3,2015-3-3,0
98,2015-3-3,2015-3-3,0
99,2015-3-3,2015-3-3,0
100,2015-3-3,2015-3-3,0
101,2015-3-3,2015-3-3,0
102,2015-3-4,2015-3-4,0
103,2015-3-4,2015-3-4,0
104,2015-3-4,2015-3-4,0
105,2015-3-4,2015-3-4,0
106,2015-3-4,2015-3-4,0
107,2015-3-4,2015-3-4,0
108,2015-3-4,2015-3-4,0
109,2015-3-4,2015-3-4,0
110,2015-3-4,2015-3-4,0
111,2015-3-4,2015-3-4,0
112,2015-3-4,2015-3-4,0
113,2015-3-4,2015-3-4,0
114,2015-3-4,2015-3-4,0
115,2015-3-4,2015-3-5,1
116,2015-3-4,2015-3-5,1
117,2015-3-5,2015-3-5,0
118,2015-3-5,2015-3-5,0
119,2015-3-5,2015-3-5,0
120,2015-3-5,2015-3-5,0
121,2015-3-5,2015-3-5,0
122,2015-3-5,2015-3-5,0
123,2015-3-6,2015-3-6,0
124,2015-3-6,2015-7-6,122
125,2015-3-6,2015-3-6,0
126,2015-3-6,2015-3-7,1
127,2015-3-6,2015-3-7,1
128,2015-3-7,2015-3-7,0
129,2015-3-7,2015-3-9,2
130,2015-3-7,2015-3-27,20
131,2015-3-9,2015-3-9,0
132,2015-3-9,2015-3-10,1
133,2015-3-9,2015-3-9,0
134,2015-3-9,2015-3-9,0
135,2015-3-9,2015-3-9,0
136,2015-3-9,2015-3-9,0
137,2015-3-9,2015-3-9,0
138,2015-3-9,2015-3-9,0
139,2015-3-10,2015-3-10,0
140,2015-3-10,2015-3-10,0
141,2015-3-10,2015-3-10,0
142,2015-3-10,2015-3-10,0
143,2015-3-10,2015-3-10,0
144,2015-3-10,2015-3-10,0
145,2015-3-10,2015-3-10,0
146,2015-3-10,2015-3-10,0
147,2015-3-10,2015-3-10,0
148,2015-3-10,2015-3-10,0
149,2015-3-10,2015-3-10,0
150,2015-3-10,2015-3-10,0
151,2015-3-10,2015-3-10,0
152,2015-3-10,2015-3-10,0
153,2015-3-10,2015-3-10,0
154,2015-3-10,2015-3-10,0
155,2015-3-10,2015-3-11,1
156,2015-3-11,2015-3-11,0
157,2015-3-11,2015-3-11,0
158,2015-3-11,2015-3-11,0
159,2015-3-11,2015-3-11,0
160,2015-3-11,2015-3-11,0
161,2015-3-11,2015-3-11,0
162,2015-3-11,2015-3-11,0
163,2015-3-11,2015-3-12,1
167,2015-3-12,2015-3-12,0
168,2015-3-12,2015-3-12,0
169,2015-3-12,2015-3-12,0
171,2015-3-12,2015-3-12,0
172,2015-3-12,2015-3-12,0
173,2015-3-12,2015-3-12,0
174,2015-3-12,2015-3-12,0
175,2015-3-12,2015-3-12,0
176,2015-3-12,2015-3-12,0
177,2015-3-12,2015-3-18,6
178,2015-3-12,2015-3-12,0
179,2015-3-12,2015-3-12,0
180,2015-3-12,2015-3-13,1
181,2015-3-12,2015-3-12,0
182,2015-3-12,2015-3-12,0
183,2015-3-12,2015-3-12,0
184,2015-3-12,2015-3-14,2
185,2015-3-13,2015-3-13,0
186,2015-3-13,2015-3-13,0
187,2015-3-13,2015-3-13,0
188,2015-3-13,2015-3-13,0
189,2015-3-13,2015-3-13,0
190,2015-3-13,2015-3-13,0
191,2015-3-13,2015-3-13,0
192,2015-3-13,2015-3-14,1
193,2015-3-14,2015-5-15,62
